"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","SONA_id","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","shift_code","ishihara_plate","correct_response"
"","","","","","html-slider-response","118","313405","0.0-114.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map27_managua_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-54","","0","","","","images/shifted_maps/map27_managua_scaleRev_orientDef_270_lightshift.png","angry","1","27","27","managua","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","119","315322","0.0-115.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-170","","0","","","","images/shifted_maps/map15_YlOrBr_scaleRev_orientDef_270_lightshift.png","angry","1","15","15","YlOrBr","orientDef","scaleRev","270","lightshift","",""
"","","","","","html-slider-response","120","317140","0.0-116.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-105","","0","","","","images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_darkshift.png","angry","1","10","10","coolwarm","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","121","318571","0.0-117.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","141","","0","","","","images/shifted_maps/map07_Greys_scaleRev_orientDef_090_darkshift.png","angry","1","07","07","Greys","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","122","320153","0.0-118.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map02_Reds_scaleRev_orientDef_270_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","158","","0","","","","images/shifted_maps/map02_Reds_scaleRev_orientDef_270_darkshift.png","angry","1","02","02","Reds","orientDef","scaleRev","270","darkshift","",""
"","","","","","html-slider-response","123","321803","0.0-119.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","95","","0","","","","images/shifted_maps/map10_coolwarm_scaleRev_orientDef_090_lightshift.png","angry","1","10","10","coolwarm","orientDef","scaleRev","090","lightshift","",""
"","","","","","html-slider-response","124","323189","0.0-120.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map15_cividis_scaleRev_orientDef_090_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-58","","0","","","","images/shifted_maps/map15_cividis_scaleRev_orientDef_090_darkshift.png","angry","1","15","15","cividis","orientDef","scaleRev","090","darkshift","",""
"","","","","","html-slider-response","125","325838","0.0-121.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map13_magma_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","102","","0","","","","images/shifted_maps/map13_magma_scaleDef_orientDef_180_lightshift.png","angry","1","13","13","magma","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","126","327224","0.0-122.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map26_PuOr_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-81","","0","","","","images/shifted_maps/map26_PuOr_scaleDef_orientDef_000_darkshift.png","angry","1","26","26","PuOr","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","127","328371","0.0-123.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map10_vanimo_scaleDef_orientDef_180_lightshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-42","","0","","","","images/shifted_maps/map10_vanimo_scaleDef_orientDef_180_lightshift.png","angry","1","10","10","vanimo","orientDef","scaleDef","180","lightshift","",""
"","","","","","html-slider-response","128","329655","0.0-124.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-59","","0","","","","images/shifted_maps/map12_BuPu_scaleDef_orientDef_180_darkshift.png","angry","1","12","12","BuPu","orientDef","scaleDef","180","darkshift","",""
"","","","","","html-slider-response","129","331105","0.0-125.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","-64","","0","","","","images/shifted_maps/map23_PRGn_scaleDef_orientDef_000_darkshift.png","angry","1","23","23","PRGn","orientDef","scaleDef","000","darkshift","",""
"","","","","","html-slider-response","130","332821","0.0-126.0","jsvw0zanag","2","97319","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >angry</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/shifted_maps/map07_Greys_scaleDef_orientDef_000_darkshift.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","200","","0","","","","images/shifted_maps/map07_Greys_scaleDef_orientDef_000_darkshift.png","angry","1","07","07","Greys","orientDef","scaleDef","000","darkshift","",""
